,v1,v2,corr
2669,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.7149657368152377
2670,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),-0.32334515349034165
2671,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.6524295360168679
2672,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),0.5715900671802946
2673,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.2349469207820277
2674,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.5852120796264609
2675,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),0.05185513552422967
2676,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),0.48578119720185303
2677,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),-0.29996787382330226
2678,202.1Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ตะวันออกเฉียงเหนือ),213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.5290225876832172
2679,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),0.3606734058974565
2680,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),0.7522593913163416
2681,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),0.4251376754756157
2682,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,0.08631711629126505
2683,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),-0.29828293109070736
2684,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),0.05518896977330405
2685,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),0.3614136445371817
2686,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),0.7048367367758016
2687,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,0.41574171854481445
2688,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,0.8429471134807353
2689,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,0.8429471134807353
2690,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.8429471134807353
2691,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),-0.7661352077439988
2692,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.9493976616120888
2693,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),-0.6987751427563039
2694,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.1605575855292922
2695,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.17953481104721775
2696,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),-0.07317997247114963
2697,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),0.06952013315318432
2698,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),-0.10688767319470556
2699,202.2Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (เหนือ),213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.7902018799421748
2700,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),0.5541651361730396
2701,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),0.6470253456205795
2702,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,0.06484749104331895
2703,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),-0.14392608951208116
2704,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),-0.6884120235331643
2705,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),0.5290343021836044
2706,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),0.16447847747912822
2707,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,0.7627207054062163
2708,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,0.7520089241933071
2709,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,0.7520089241933071
2710,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.7520089241933071
2711,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),-0.4162582208067504
2712,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.3115863825483406
2713,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),0.5388884439005179
2714,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.5857528334839882
2715,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.44161983511952
2716,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),-0.6004126839924704
2717,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),-0.31328349471880973
2718,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),-0.9138304874240737
2719,202.3Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้),213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.05345173398536176
2720,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),0.6429757155881669
2721,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,-0.3673961488439369
2722,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),-0.08709165229370595
2723,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),-0.43988844915479264
2724,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),0.492424693963515
2725,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),0.20297770082195038
2726,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,0.5773247713192937
2727,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,0.7857901309340555
2728,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,0.7857901309340555
2729,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.7857901309340555
2730,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),-0.5596611953800773
2731,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.6759712580072849
2732,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),-0.10574445719350319
2733,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.3375964480622097
2734,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.057391910192615254
2735,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),-0.42390272057125866
2736,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),-0.37310738720750947
2737,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),-0.39013296872197845
2738,202.4Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคใต้ชายแดน),213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.5088296010590019
2739,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,-0.4572109366542924
2740,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),0.5307468755985395
2741,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),-0.7352404799411912
2742,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),0.8839781516091303
2743,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),-0.21165733832078695
2744,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,0.2232093957014608
2745,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,0.5300592000917966
2746,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,0.5300592000917966
2747,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.5300592000917966
2748,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),-0.9707478683703
2749,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.7136367288422745
2750,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),-0.3513325185270263
2751,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.7381221772722071
2752,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.31005436499038125
2753,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),-0.9121706870512901
2754,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),-0.81739278678521
2755,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),-0.7581877943665664
2756,202.5Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคตะวันออก),213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.4364163618606217
2757,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),-0.7181122330847087
2758,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),0.3001007805440905
2759,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),-0.16225346657721218
2760,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),0.7082144636879968
2761,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,0.015103628911150952
2762,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,0.2350965461103357
2763,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,0.2350965461103357
2764,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,0.2350965461103357
2765,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),0.8044336147865863
2766,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),0.43470924073882516
2767,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),0.1359653398477256
2768,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.06963497534899149
2769,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),-0.5828879960910338
2770,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),0.2891707794117049
2771,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,212.4Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (เชียงใหม่),0.6650548450225562
2772,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,212.5Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (นครราชสีมา),0.06406120731549278
2773,202.6Y: อัตราการเจริญเติบโตทางเศรษฐกิจของภาค (ภาคกลาง และกรุงเทพฯ) ,213Y: อัตราส่วนแพทย์ต่อประชากร (คน/แพทย์ 1 คน),-0.5168104649896649
2774,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),203.2Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออกเฉียงเหนือ),-0.3677040613600752
2775,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),203.3Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคกลาง/กทม.),0.17425073507013095
2776,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),203.4Y: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคตะวันออก),-0.789966726238622
2777,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),206Y: จำนวนผู้เสียชีวิต (ลดลงเฉลี่ย 4% ต่อปี) ,-0.4770591261889354
2778,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),209.1Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดนครราชสีมา,-0.42415860209153816
2779,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),209.2Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดเชียงใหม่,-0.42415860209153816
2780,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),209.3Y: อัตราการขยายตัวของมูลค่าผลิตภัณฑ์มวลรวมจังหวัด (GPP) จังหวัดสมุทรปราการ,-0.42415860209153816
2781,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),211.2Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (สมุทรปราการ),0.021289534897041013
2782,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),211.3Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (เชียงใหม่),-0.5635631070727151
2783,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),211.4Y: รายได้การท่องเที่ยวระดับจังหวัดเพิ่มขึ้น (ภูเก็ต),-0.40898027044004837
2784,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),212.1Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคตะวันออกเฉียงเหนือ),-0.22097451985303607
2785,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),212.2Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาตใต้ชายแดน),0.19974732108249707
2786,32: สัดส่วนพื้นที่ป่าไม้ต่อพื้นที่ภาคเพิ่มขึ้น (ภาคเหนือ),212.3Y: ร้อยละของประชากร ที่อยู่ใต้เส้นความยากจน (%) (ภาคเหนือ),-0.5029073246172572
